id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
630922,MLI-2026-1-15108-209,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@TheAfricaCorps,2026-06-01,A group of terrorists""",@TheAfricaCorps,2026-06-01,A group of terrorists,Africa Corps,2,Lere town,in the vicinity of Léré,Tombouctou region,Niafunke cercle,15.711800,-4.911800,POINT (-4.9118 15.7118),152271,Mali,432,Africa,1,2,2026-05-29 00:00:00.000,2026-05-31 00:00:00.000,0,2,0,0,2,2,2,432,
630707,MLI-2026-1-15108-192,2026,true,Check deaths,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""@KargnHasret,2026-05-30,#Mali""",@KargnHasret,2026-05-30,#Mali,JNIM,1,Bla town,"Bla, Segou",Segou region,Bla cercle,12.950070,-5.760240,POINT (-5.76024 12.95007),147949,Mali,432,Africa,1,2,2026-05-29 00:00:00.000,2026-05-30 00:00:00.000,0,0,0,0,0,1,0,432,
630708,MLI-2026-1-15108-193,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,2,"""FAMA,2026-05-30,FLASH INFO"";""@TheAfricaCorps,2026-05-30,During joint intelligence""",FAMA;@TheAfricaCorps,2026-05-30;2026-05-30,FLASH INFO;During joint intelligence,FAMa; Africa Corps,2,Tissana village,"Tissana area, located approximately 14 km northeast of the town of Niono

 n the vicinity of Niono",Segou region,Niono cercle,14.361380,-5.913050,POINT (-5.91305 14.36138),150109,Mali,432,Africa,1,1,2026-05-29 00:00:00.000,2026-05-29 00:00:00.000,0,1,0,0,1,1,1,432,
630714,MLI-2026-1-15108-195,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-06-01,FAMa Actu""",FAMA,2026-06-01,FAMa Actu,FAMa,2,Zantiguila village,est of the town of Zantiguila,Koulikoro region,Dioila cercle,12.709259,-7.438917,POINT (-7.438917 12.709259),147946,Mali,432,Africa,1,1,2026-05-30 00:00:00.000,2026-05-30 00:00:00.000,0,0,0,0,0,1,0,432,
630712,MLI-2026-1-15108-194,2026,true,Clear,1,"",11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""FAMA,2026-06-01,FAMa Actu""",FAMA,2026-06-01,FAMa Actu,FAMa,2,Kasséla town,"east of the town of Kasséla, Faya forest",Koulikoro region,Kati cercle,12.590417,-7.670344,POINT (-7.670344 12.590417),147945,Mali,432,Africa,1,1,2026-05-30 00:00:00.000,2026-05-30 00:00:00.000,0,0,0,0,0,2,0,432,
629657,BEN-2026-3-15136-23,2026,true,Check deaths,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@KargnHasret,2026-05-09,#Mali""",@KargnHasret,2026-05-09,#Mali,"",1,Zambougou village,Zambougou on the Bamako–Ségou axis,Segou region,Ségou cercle,13.165100,-6.518200,POINT (-6.5182 13.1651),148667,Mali,432,Africa,1,2,2026-05-07 00:00:00.000,2026-05-09 00:00:00.000,0,0,0,0,0,1,0,,
629673,BEN-2026-3-15136-31,2026,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,3,"""France 24,2026-05-10,New jihadist attacks in central Mali leave dozens dead"";""RFI,2026-05-10,Mali: Dozens killed in jihadist attacks in the Mopti region"";""Agence France Presse,2026-05-09,Dozens killed in fresh attacks in central Mali: local, security sources""",France 24;RFI;Agence France Presse,2026-05-10;2026-05-10;2026-05-09,"New jihadist attacks in central Mali leave dozens dead;Mali: Dozens killed in jihadist attacks in the Mopti region;Dozens killed in fresh attacks in central Mali: local, security sources","youth leader, local officials",1,Dougara village,Kouroude and Dougara,Mopti region,Bankass cercle,13.951709,-3.473751,POINT (-3.4737508 13.9517086),149394,Mali,432,Africa,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,0,0,10,0,10,15,0,,
629677,BEN-2026-3-15136-27,2026,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,3,"""France 24,2026-05-10,New jihadist attacks in central Mali leave dozens dead"";""RFI,2026-05-10,Mali: Dozens killed in jihadist attacks in the Mopti region"";""Agence France Presse,2026-05-09,Dozens killed in fresh attacks in central Mali: local, security sources""",France 24;RFI;Agence France Presse,2026-05-10;2026-05-10;2026-05-09,"New jihadist attacks in central Mali leave dozens dead;Mali: Dozens killed in jihadist attacks in the Mopti region;Dozens killed in fresh attacks in central Mali: local, security sources","youth leader, local officials",1,Kaoroundé village,Kouroude and Dougara,Mopti region,Bankass cercle,14.119532,-3.520712,POINT (-3.5207115462288794 14.11953239221998),150113,Mali,432,Africa,1,1,2026-05-08 00:00:00.000,2026-05-08 00:00:00.000,0,0,10,0,10,15,0,,
630667,BEN-2026-3-15136-30,2026,true,Check geography,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@KargnHasret,2026-05-22,#Mali""",@KargnHasret,2026-05-22,#Mali,"",6,Mali,"",,,17.000000,-4.000000,POINT (-4 17),154433,Mali,432,Africa,1,2,2026-05-19 00:00:00.000,2026-05-21 00:00:00.000,0,0,1,0,1,1,1,,
630665,BEN-2026-3-15136-29,2026,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,2,"""@KargnHasret,2026-05-22,#Mali"";""Agence France Presse,2026-05-22,Malian Quran teacher executed by suspected jihadists: sources""",@KargnHasret;Agence France Presse,2026-05-22;2026-05-22,#Mali;Malian Quran teacher executed by suspected jihadists: sources,"resident, local official, security source",1,Tonka village,"Tonka, Timbuktu",Tombouctou region,Goundam cercle,16.128860,-3.747760,POINT (-3.74776 16.12886),152993,Mali,432,Africa,1,1,2026-05-21 00:00:00.000,2026-05-21 00:00:00.000,0,0,1,0,1,1,1,,
629624,MLI-2026-2-15162-20,2026,true,Check deaths,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""@KargnHasret,2026-05-08,#Mali""",@KargnHasret,2026-05-08,#Mali,JNIM,4,Mopti region,"Karamoudi, Mopti",Mopti region,,14.666667,-4.000000,POINT (-4 14.666667),150833,Mali,432,Africa,1,2,2026-05-07 00:00:00.000,2026-05-08 00:00:00.000,0,0,0,0,0,1,0,,
629585,MLI-2026-2-15162-18,2026,true,Check deaths,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,2,"""@BrantPhilip_,2026-05-12,JNIM is reportedly"";""@BrantPhilip_,2026-05-12,On the recent events in central Mali""",@BrantPhilip_;@BrantPhilip_,2026-05-12;2026-05-12,JNIM is reportedly;On the recent events in central Mali,"",1,Kendié village,Kendié town,Mopti region,Bandiagara cercle,14.675310,-3.510429,POINT (-3.510428871063453 14.675309542247655),150833,Mali,432,Africa,1,1,2026-05-12 00:00:00.000,2026-05-12 00:00:00.000,2,0,2,2,6,24,6,,
629711,MLI-2026-2-15162-21,2026,true,Check deaths,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""@KargnHasret,2026-05-14,#Mali""",@KargnHasret,2026-05-14,#Mali,JNIM,4,Segou region,"Sinde, Segou",Segou region,,13.600000,-5.900000,POINT (-5.9 13.6),149389,Mali,432,Africa,1,2,2026-05-13 00:00:00.000,2026-05-14 00:00:00.000,0,0,0,0,0,1,0,,
629721,MLI-2026-2-15162-22,2026,true,Check deaths,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""@KargnHasret,2026-05-15,#Mali""",@KargnHasret,2026-05-15,#Mali,JNIM,1,Masabougou village,Massabougou,Segou region,Niono cercle,14.170500,-6.050600,POINT (-6.0506 14.1705),150108,Mali,432,Africa,1,2,2026-05-14 00:00:00.000,2026-05-15 00:00:00.000,0,0,0,0,0,1,0,,
631839,MLI-2026-2-15162-35,2026,true,Check vague or biased source,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,2,"""BBC Monitoring News Alert,2026-05-19,JNIM claims killing 23 Donzo fighters in central Mali"";""@KargnHasret,2026-05-19,#Mali""",BBC Monitoring News Alert;@KargnHasret,2026-05-19;2026-05-19,JNIM claims killing 23 Donzo fighters in central Mali;#Mali,JNIM,2,Dogofri village,near the town of Dogofri,Segou region,Niono cercle,14.805900,-6.018200,POINT (-6.0182 14.8059),150828,Mali,432,Africa,1,1,2026-05-14 00:00:00.000,2026-05-14 00:00:00.000,6,0,0,0,6,6,6,,
629748,MLI-2026-2-15162-25,2026,true,Check vague or biased source,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,2,"""@KargnHasret,2026-05-17,#Mali"";""@KargnHasret,2026-05-19,#Mali""",@KargnHasret;@KargnHasret,2026-05-17;2026-05-19,#Mali;#Mali,JNIM,2,Baratou village,between Baratou and Bangassou,Mopti region,Djenné cercle,13.941784,-4.389866,POINT (-4.3898661 13.9417836),149392,Mali,432,Africa,1,2,2026-05-16 00:00:00.000,2026-05-17 00:00:00.000,0,0,0,0,0,5,0,,
629746,MLI-2026-2-15162-24,2026,true,Check vague or biased source,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,2,"""@KargnHasret,2026-05-17,#Mali"";""@KargnHasret,2026-05-19,#Mali""",@KargnHasret;@KargnHasret,2026-05-17;2026-05-19,#Mali;#Mali,JNIM,1,Bougoula village,(Bogoula) in the (Moiti) region,Sikasso region,Bougouni cercle,11.150289,-7.502805,POINT (-7.5028058522693533 11.150289659190012),145785,Mali,432,Africa,1,1,2026-05-17 00:00:00.000,2026-05-17 00:00:00.000,0,0,0,0,0,12,0,,
631840,MLI-2026-2-15162-36,2026,true,Check vague or biased source,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""BBC Monitoring News Alert,2026-05-19,JNIM claims killing 23 Donzo fighters in central Mali""",BBC Monitoring News Alert,2026-05-19,JNIM claims killing 23 Donzo fighters in central Mali,JNIM,4,Mopti region,"Barado and Banghassou, likely referring to Bankass in Mopti Region",Mopti region,,14.666667,-4.000000,POINT (-4 14.666667),150833,Mali,432,Africa,1,1,2026-05-17 00:00:00.000,2026-05-17 00:00:00.000,6,0,0,0,6,6,6,,
629758,MLI-2026-2-15162-28,2026,true,Check vague or biased source,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,2,"""@golo_n54596,2026-05-21,In the city of Noumouboso"";""@golo_n54596,2026-05-21,JINM's squad """,@golo_n54596;@golo_n54596,2026-05-21;2026-05-21,In the city of Noumouboso;JINM's squad,"",6,Mali,Noumouboso,,,17.000000,-4.000000,POINT (-4 17),154433,Mali,432,Africa,1,1,2026-05-18 00:00:00.000,2026-05-18 00:00:00.000,0,0,0,0,0,2,0,,
629756,MLI-2026-2-15162-27,2026,true,Check deaths,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""@KargnHasret,2026-05-20,#Mali""",@KargnHasret,2026-05-20,#Mali,JNIM,4,Mopti region,"Jagoula, Mopti region",Mopti region,,14.666667,-4.000000,POINT (-4 14.666667),150833,Mali,432,Africa,1,2,2026-05-19 00:00:00.000,2026-05-20 00:00:00.000,0,0,0,0,0,1,0,,
630681,MLI-2026-2-15162-30.1,2026,true,Clear,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""RFI,2026-05-23,Mali: JNIM attacks five villages near Bandiagara, leaving around twenty dead""",RFI,2026-05-23,"Mali: JNIM attacks five villages near Bandiagara, leaving around twenty dead","local elected officials, members of civil society, and Dozo leader",1,Soula-Kanda village,"Logo, Soulakanda , and Dimbal in the Dimbal commune, and those of Ogossagou and Kouroundé in the Bankass commune",Mopti region,Bankass cercle,13.928489,-3.578585,POINT (-3.5785851 13.928489),149393,Mali,432,Africa,1,1,2026-05-21 00:00:00.000,2026-05-21 00:00:00.000,1,0,0,3,4,4,4,,
630684,MLI-2026-2-15162-31,2026,true,Clear,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,2,"""RFI,2026-05-23,Mali: JNIM attacks five villages near Bandiagara, leaving around twenty dead"";""@BrantPhilip_,2026-05-25,JNIM conducted an attack""",RFI;@BrantPhilip_,2026-05-23;2026-05-25,"Mali: JNIM attacks five villages near Bandiagara, leaving around twenty dead;JNIM conducted an attack","local elected officials, members of civil society, and Dozo leader",1,Logo village,"Logo, Soulakanda , and Dimbal in the Dimbal commune, and those of Ogossagou and Kouroundé in the Bankass commune",Mopti region,Bankass cercle,14.028283,-3.633761,POINT (-3.6337607 14.0282827),150113,Mali,432,Africa,1,1,2026-05-21 00:00:00.000,2026-05-21 00:00:00.000,1,0,0,3,4,12,4,,
630685,MLI-2026-2-15162-30.3,2026,true,Clear,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""RFI,2026-05-23,Mali: JNIM attacks five villages near Bandiagara, leaving around twenty dead""",RFI,2026-05-23,"Mali: JNIM attacks five villages near Bandiagara, leaving around twenty dead","local elected officials, members of civil society, and Dozo leader",1,Kouroundé village,"Logo, Soulakanda , and Dimbal in the Dimbal commune, and those of Ogossagou and Kouroundé in the Bankass commune",Mopti region,Bankass cercle,14.119783,-3.520456,POINT (-3.5204556 14.1197831),150113,Mali,432,Africa,1,1,2026-05-21 00:00:00.000,2026-05-21 00:00:00.000,0,0,1,3,4,4,4,,
630686,MLI-2026-2-15162-30.4,2026,true,Clear,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""RFI,2026-05-23,Mali: JNIM attacks five villages near Bandiagara, leaving around twenty dead""",RFI,2026-05-23,"Mali: JNIM attacks five villages near Bandiagara, leaving around twenty dead","local elected officials, members of civil society, and Dozo leader",1,Ogossogou village,"Logo, Soulakanda , and Dimbal in the Dimbal commune, and those of Ogossagou and Kouroundé in the Bankass commune",Mopti region,Bankass cercle,14.066400,-3.453790,POINT (-3.45379 14.0664),150114,Mali,432,Africa,1,1,2026-05-21 00:00:00.000,2026-05-21 00:00:00.000,0,0,1,3,4,4,4,,
630687,MLI-2026-2-15162-30.5,2026,true,Clear,2,15162,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""RFI,2026-05-23,Mali: JNIM attacks five villages near Bandiagara, leaving around twenty dead""",RFI,2026-05-23,"Mali: JNIM attacks five villages near Bandiagara, leaving around twenty dead","local elected officials, members of civil society, and Dozo leader",1,Dimbal-Habbe village,"Logo, Soulakanda , and Dimbal in the Dimbal commune, and those of Ogossagou and Kouroundé in the Bankass commune",Mopti region,Bankass cercle,14.028399,-3.617684,POINT (-3.6176842 14.0283991),150113,Mali,432,Africa,1,1,2026-05-21 00:00:00.000,2026-05-21 00:00:00.000,0,0,0,4,4,4,4,,
627879,MLI-2026-1-15259-20,2026,true,Clear,1,"",14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,2,"""@KargnHasret,2026-05-03,#Mali"";""@TheAfricaCorps,2026-05-03,Regarding the current situation in the Republic of Mali""",@KargnHasret;@TheAfricaCorps,2026-05-03;2026-05-03,#Mali;Regarding the current situation in the Republic of Mali,Africa Corps,4,Ménaka region,Ménaka region,Ménaka region,,16.661660,2.702260,POINT (2.70226 16.66166),153726,Mali,432,Africa,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,15,0,0,15,15,15,432,
629605,MLI-2026-1-15259-22,2026,true,Clear,1,"",14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,1,"""FAMA,2026-05-05,FAMa Actu""",FAMA,2026-05-05,FAMa Actu,FAMa,2,Menaka town,southeast of the city of Ménaka,Ménaka region,Ménaka cercle,15.918200,2.402200,POINT (2.4022 15.9182),152285,Mali,432,Africa,1,1,2026-05-04 00:00:00.000,2026-05-04 00:00:00.000,0,0,0,0,0,1,0,432,
629722,MLI-2026-1-15259-23,2026,true,Clear,1,"",14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,3,"""@KargnHasret,2026-05-16,#Mali"";""@18Echo0321,2026-05-16,Also, in Bara, Gao region"";""Kal Akal,2026-06-01,Human rights violations in Azawad: Monthly report of May 2026""",@KargnHasret;@18Echo0321;Kal Akal,2026-05-16;2026-05-16;2026-06-01,"#Mali;Also, in Bara, Gao region;Human rights violations in Azawad: Monthly report of May 2026",local sources; Kal Akal,5,Bara commune,"Bara, along the Gao–Ansongo axis",Gao region,Ansongo cercle,15.885955,0.499274,POINT (0.499274 15.885955),152281,Mali,432,Africa,1,2,2026-05-14 00:00:00.000,2026-05-16 00:00:00.000,0,2,4,0,6,6,6,432,
630894,MLI-2026-3-15662-0,2026,false,Clear,3,7092,14411,Dan na Ambassagou - Civilians,7092,15662,Dan na Ambassagou - Civilians,7092,7092,Dan na Ambassagou,9999,1,Civilians,3,"""@Wamaps_news,2026-06-03,Mali "";""@ocisse691,2026-06-01,#Mali"";""RFI,2026-06-01,Mali: Deaths and population displacements in the Bandiagara region""",@Wamaps_news;@ocisse691;RFI,2026-06-03;2026-06-01;2026-06-01,Mali ;#Mali;Mali: Deaths and population displacements in the Bandiagara region,"",1,Banguel Toupé village,Banguel_toupé in the rural commune of #Kendié,Mopti region,Bandiagara cercle,14.657233,-3.655273,POINT (-3.6552737170474336 14.657233499332904),150833,Mali,432,Africa,1,2,2026-05-31 00:00:00.000,2026-06-01 00:00:00.000,0,0,1,0,1,1,1,,
629615,MLI-2026-2-15914-2,2026,true,Clear,2,15914,14622,Dan na Ambassagou - JNIM,15914,15914,Dan na Ambassagou - JNIM,7092,7092,Dan na Ambassagou,6716,6716,JNIM,6,"""@KargnHasret,2026-05-06,#Mali"";""France 24,2026-05-07,Mali: Two attacks claimed by JNIM jihadists leave more than 30 dead in the center"";""@KargnHasret,2026-05-12,#Mali"";""@Wamaps_news,2026-05-07,Mali "";""Afrik.com,2026-05-12,Mali: New armed attack in the Bandiagara region after several massacres"";""Reuters News,2026-05-07,Insurgents kill dozens, including civilians, in central Mali attacks, sources say""",@KargnHasret;France 24;@KargnHasret;@Wamaps_news;Afrik.com;Reuters News,2026-05-06;2026-05-07;2026-05-12;2026-05-07;2026-05-12;2026-05-07,"#Mali;Mali: Two attacks claimed by JNIM jihadists leave more than 30 dead in the center;#Mali;Mali ;Mali: New armed attack in the Bandiagara region after several massacres;Insurgents kill dozens, including civilians, in central Mali attacks, sources say","JNIM; local sources; local youth leader; Two sources, one from the security services and one from the administration; the governor of the Bandiagara region (central), Colonel-Major Olivier Diassana; Youssouf Toloba; an aid worker, a diplomat and a security source",1,Gomozogou village,(Goumasagou) and (Karkouri) in the state of (Mopti),Mopti region,Bankass cercle,13.780600,-3.695200,POINT (-3.6952 13.7806),149393,Mali,432,Africa,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,13,0,4,8,25,25,25,,
629616,MLI-2026-2-15914-1,2026,true,Clear,2,15914,14622,Dan na Ambassagou - JNIM,15914,15914,Dan na Ambassagou - JNIM,7092,7092,Dan na Ambassagou,6716,6716,JNIM,5,"""@KargnHasret,2026-05-06,#Mali"";""France 24,2026-05-07,Mali: Two attacks claimed by JNIM jihadists leave more than 30 dead in the center"";""@KargnHasret,2026-05-12,#Mali"";""@Wamaps_news,2026-05-07,Mali "";""Reuters News,2026-05-07,Insurgents kill dozens, including civilians, in central Mali attacks, sources say""",@KargnHasret;France 24;@KargnHasret;@Wamaps_news;Reuters News,2026-05-06;2026-05-07;2026-05-12;2026-05-07;2026-05-07,"#Mali;Mali: Two attacks claimed by JNIM jihadists leave more than 30 dead in the center;#Mali;Mali ;Insurgents kill dozens, including civilians, in central Mali attacks, sources say","JNIM; a local youth leader, the governor of the Bandiagara region (central), Colonel-Major Olivier Diassana; Youssouf Toloba; an aid worker, a diplomat and a security source",1,Kori Kori village,"(Goumasagou) and (Karkouri) in the state of (Mopti)

Kori Kori",Mopti region,Bandiagara cercle,14.408558,-3.751536,POINT (-3.751536355916619 14.408558120489404),150113,Mali,432,Africa,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,13,0,4,8,25,25,25,,
629852,MLI-2026-2-15914-3,2026,true,Check deaths,2,15914,14622,Dan na Ambassagou - JNIM,15914,15914,Dan na Ambassagou - JNIM,7092,7092,Dan na Ambassagou,6716,6716,JNIM,1,"""@ocisse691,2026-05-21,#Mali""",@ocisse691,2026-05-21,#Mali,"",3,Bankass cercle,4 villages of the #Bankass district,Mopti region,Bankass cercle,13.689222,-3.640596,POINT (-3.640596 13.689221999999999),149393,Mali,432,Africa,1,1,2026-05-21 00:00:00.000,2026-05-21 00:00:00.000,0,0,0,0,0,1,0,,
630730,MLI-2026-1-17666-21,2026,true,Check deaths,1,"",16038,Mali: Government/Azawad,17666,17666,Government of Mali - FLA,72,72,Government of Mali,8822,8822,FLA,1,"""@Wamaps_news,2026-05-27,Mali """,@Wamaps_news,2026-05-27,Mali,"",1,Kidal town,Kidal town (Aliou neighborhood mosque),Kidal region,Kidal cercle,18.441111,1.407778,POINT (1.407778 18.441111),155883,Mali,432,Africa,1,1,2026-05-27 00:00:00.000,2026-05-27 00:00:00.000,0,0,0,0,0,1,0,432,
631315,MLI-2026-3-18152-15,2026,true,Clear,3,9249,16369,"Government of Mali, Government of Russia (Soviet Union) - Civilians",9249,18152,"Government of Mali, Government of Russia (Soviet Union) - Civilians",9249,9249,"Government of Mali, Government of Russia (Soviet Union)",9999,1,Civilians,2,"""Kal Akal,2026-06-01,Human rights violations in Azawad: Monthly report of May 2026"";""BBC Monitoring News Alert,2026-05-15,JNIM claims killing, injuring Russian Africa Corps personnel in Mali""",Kal Akal;BBC Monitoring News Alert,2026-06-01;2026-05-15,"Human rights violations in Azawad: Monthly report of May 2026;JNIM claims killing, injuring Russian Africa Corps personnel in Mali",Kal Akal,5,Léré commune,Lere,Tombouctou region,Niafunke cercle,15.697747,-5.025193,POINT (-5.0251937086565386 15.697747008741551),152270,Mali,432,Africa,1,1,2026-05-14 00:00:00.000,2026-05-14 00:00:00.000,0,0,6,0,6,6,2,,
631317,MLI-2026-3-18152-16,2026,true,Clear,3,9249,16369,"Government of Mali, Government of Russia (Soviet Union) - Civilians",9249,18152,"Government of Mali, Government of Russia (Soviet Union) - Civilians",9249,9249,"Government of Mali, Government of Russia (Soviet Union)",9999,1,Civilians,1,"""Kal Akal,2026-06-01,Human rights violations in Azawad: Monthly report of May 2026""",Kal Akal,2026-06-01,Human rights violations in Azawad: Monthly report of May 2026,Kal Akal,2,Lere town,near Lere,Tombouctou region,Niafunke cercle,15.711800,-4.911800,POINT (-4.9118 15.7118),152271,Mali,432,Africa,1,1,2026-05-14 00:00:00.000,2026-05-14 00:00:00.000,0,0,3,0,3,3,3,,
630900,MLI-2026-3-18152-14,2026,true,Check vague or biased source,3,9249,16369,"Government of Mali, Government of Russia (Soviet Union) - Civilians",9249,18152,"Government of Mali, Government of Russia (Soviet Union) - Civilians",9249,9249,"Government of Mali, Government of Russia (Soviet Union)",9999,1,Civilians,1,"""@SimNasr,2026-05-31,#Mali""",@SimNasr,2026-05-31,#Mali,JNIM,3,Niono cercle,Toumouni/Sabiri Adi in the Niono region,Segou region,Niono cercle,14.252600,-5.993000,POINT (-5.993 14.2526),150109,Mali,432,Africa,1,4,2026-05-22 00:00:00.000,2026-05-29 00:00:00.000,0,0,0,0,0,3,0,,
631694,MEX-2026-1-1-XXX70-57,2026,false,Check dyad,1,XXX70,107,XXX70,1-XXX70,213,XXX70 - XXX70,XXX70,3702,XXX70,XXX70,3702,XXX70,1,"""El Universal,2026-05-17,Asesinan a policía estatal tras ataque armado en Ciudad Obregón, Sonora; no se reportan detenidos""",El Universal,2026-05-17,"Asesinan a policía estatal tras ataque armado en Ciudad Obregón, Sonora; no se reportan detenidos",El Universal,1,Ciudad Obregón town,"Lorenzo Barcelata Street, between Rodolfo Campodónico and Venustiano Carranza",Sonora state,Cajeme municipality,27.486420,-109.940830,POINT (-109.94083 27.48642),168621,Mexico,70,Americas,1,1,2026-05-15 00:00:00.000,2026-05-15 00:00:00.000,1,0,0,0,1,1,1,,
631724,MEX-2026-2-2-XXX70-559,2026,false,Check dyad,2,2-XXX70,107,XXX70 - XXX70,2-XXX70,214,XXX70 - XXX70,XXX70,3702,XXX70,XXX70,3702,XXX70,1,"""El Heraldo de Juarez,2026-05-01,Man shot dead in the Águilas neighborhood of Zaragoza""",El Heraldo de Juarez,2026-05-01,Man shot dead in the Águilas neighborhood of Zaragoza,El Heraldo de Juarez,1,Ciudad Juárez town,Águilas de Zaragoza neighborhood,Chihuahua state,Juárez municipality,31.739444,-106.486944,POINT (-106.486944 31.739444),175108,Mexico,70,Americas,1,1,2026-05-01 00:00:00.000,2026-05-01 00:00:00.000,0,0,0,1,1,1,1,,
631744,MEX-2026-2-2-XXX70-577,2026,false,Check type of violence,2,2-XXX70,107,XXX70 - XXX70,2-XXX70,214,XXX70 - XXX70,XXX70,3702,XXX70,XXX70,3702,XXX70,1,"""El Sol de Acapulco,2026-05-01,Body showing signs of torture thrown from vehicle in Zapata neighborhood""",El Sol de Acapulco,2026-05-01,Body showing signs of torture thrown from vehicle in Zapata neighborhood,El Sol de Acapulco,1,Acapulco town,Emiliano Zapata neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-05-01 00:00:00.000,2026-05-01 00:00:00.000,0,0,0,1,1,1,1,,
