id,source,topic_id,topic_label,matched_topics,snowball_relation,snowball_seed_title,title,authors,year,publication_date,doi,url,is_open_access,cited_by_count,relevance_score,concepts,abstract
367e6f9abe34e4dd,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,A GNSS Instrumentation Covert Directional Spoofing Algorithm for UAV Equipped With Tightly-Coupled GNSS/IMU,Research on the Responses of GNSS Tracking Loop to Intermediate Spoofing,Chenxi Peng; Hong Li; Mingquan Lu,2019,2019-10-11,10.33012/2019.16987,https://doi.org/10.33012/2019.16987,False,10,19,GNSS applications; Spoofing attack; Computer science; Discriminator; Tracking (education); Real-time computing; Redundancy (engineering); Computer security; Global Positioning System; Telecommunications; Detector; Pedagogy,"GNSS has become an indispensable information infrastructure in our daily life for its function in positioning and timing. But along with its wide application, the security of GNSS is receiving growing concern. Intermediate spoofing, which utilizes the working mechanism of GNSS tracking loop to covertly take over target receiver, poses the most serious near-term threat to GNSS receiver. In order to find corresponding defensive measures, it is essential to understand how GNSS tracking loop reacts to intermediate spoofing. In this paper, simulation framework that mimics actual attack scenario is developed. Through examination of simulation attack, the basic principle behind intermediate spoofing is reviewed. On the basis of above analysis, vulnerability of tracking loops with different loop parameters, such as loop bandwidth and phase discriminator to intermediate spoofing, is evaluated. Furthermore, innovative tracking loop which takes advantage of the redundancy of tracking are evaluated against intermediate spoofing."
4d436c55bd23f3b9,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,related_work,"Tight Fusion of a Monocular Camera, MEMS-IMU, and Single-Frequency Multi-GNSS RTK for Precise Navigation in GNSS-Challenged Environments",Performance analysis of GNSS/INS loosely coupled integration systems under GNSS signal blocking environment,Mengke Wang; Peidong Yu; Yunzhi Li,2020,2020-01-01,10.1051/e3sconf/202020602013,https://doi.org/10.1051/e3sconf/202020602013,True,8,19,GNSS applications; GNSS augmentation; Satellite system; Blocking (statistics); Inertial navigation system; Computer science; Kalman filter; Air navigation; Smoothing; Real-time computing; SIGNAL (programming language); Navigation system,"Global Navigation Satellite System (GNSS) and Inertial Navigation System (INS) are the most widely used navigation systems at present. Aiming at the limitations of a single system application, this paper uses kalman filter to fuse the pose information provided by GNSS and INS, respectively. GNSS has the characteristics of being easily affected by the environment but with high absolute positioning accuracy. INS has the characteristics of high sampling frequency and autonomous navigation, but the error accumulates with time. Combining the advantages of the two systems to achieve the purpose of obtaining higher-precision pose information. In addition, aiming at the problem that GNSS/INS integration cannot provide continuous, stable and reliable navigation solutions under the GNSS signal blocking environment, a smoothing post-processing algorithm for GNSS/INS integration is studied. Through experimental verification, this algorithm can effectively improve the pose accuracy under GNSS signal blocking environment."
a0fa31f1a09d740b,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Enhancing the Efficiency of UAV Swarms Communication in 5G Networks through a Hybrid Split and Federated Learning Approach,Wenji He; Haipeng Yao; Fu Wang; Zunliang Wang; Zehui Xiong,2023,2023-06-19,10.1109/iwcmc58020.2023.10183145,https://doi.org/10.1109/iwcmc58020.2023.10183145,False,7,19,Computer science; Overhead (engineering); Latency (audio); Process (computing); Distributed computing; Convergence (economics); Wireless; Federated learning; Encryption; Artificial intelligence; Real-time computing; Computer network,"The integration of unmanned aerial vehicles (UAVs) with 5G networks presents a promising opportunity to revolutionize wireless communication and provide high-speed internet access to remote areas. Nevertheless, the vast quantity of data generated by UAVs requires the implementation of efficient distributed learning techniques. In this study, we present a novel hybrid approach that merges Federated Learning (FL) and Split Learning (SL) to optimize the performance of UAV swarms in 5G networks. While FL is capable of reducing communication overhead and preserving privacy, SL can enhance the accuracy of the model through the utilization of the local computational resources of each device. To realize the hybrid approach, we first locally train the model on each UAV using split learning. Subsequently, the encrypted model parameters are transmitted to a central server for federated averaging. Finally, the updated model is dispatched back to each UAV for local fine-tuning, and this cycle is repeated until convergence is achieved. The hybrid approach capitalizes on the strengths of both FL and SL to minimize communication overhead and increase accuracy. To tackle the challenge of selecting the most suitable UAVs for participation in the learning process, we propose a multiagent algorithm that considers factors such as communication latency and training time. Our experimental results indicate that the proposed approach leads to substantial improvements in communication overhead and accuracy compared to conventional methods."
070f7d111047a656,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,Detecting Signal Spoofing Attack in UAVs Using Machine Learning Models,The Derivation and Evaluation of Algorithm of Anti-spoofing Attack on Loosely/Tightly Coupled GNSS/INS Integration System,Liyuan Zhang; Chao Sun; Hongbo Zhao; Wenquan Feng; Changbiao Lei; Haoqiang Liu,2020,2020-01-01,10.1007/978-981-15-3715-8_62,https://doi.org/10.1007/978-981-15-3715-8_62,False,7,19,GNSS applications; Spoofing attack; Satellite system; Computer science; Inertial navigation system; Navigation system; Real-time computing; Global Positioning System; GNSS augmentation; Kalman filter; Pseudorange; Inertial frame of reference,
b5c53e0504131a16,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Tight Fusion of a Monocular Camera, MEMS-IMU, and Single-Frequency Multi-GNSS RTK for Precise Navigation in GNSS-Challenged Environments",GPS Satellite Surveying,Alfred Leick; Lev Rapoport; Dmitry Tatarnikov,2015,2015-03-02,10.1002/9781119018612,https://doi.org/10.1002/9781119018612,False,2208,18,Global Positioning System; Remote sensing; Satellite; Geodesy; Geology; Computer science; Engineering; Aerospace engineering; Telecommunications,"THE MOST COMPREHENSIVE, UP-TO-DATE GUIDE ON GPS TECHNOLOGY FOR SURVEYING Three previous editions have established GPS Satellite Surveying as the definitive industry reference. Now fully updated and expanded to reflect the newest developments in the field, this Fourth Edition features cutting-edge information on GNSS antennas, precise point positioning, real-time relative positioning, lattice reduction, and much more. Expert authors examine additional tools and applications, offering complete coverage of geodetic surveying using satellite technologies. The past decade has seen a major evolut"
547383b693e7f283,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,Detecting Signal Spoofing Attack in UAVs Using Machine Learning Models,"Security, Privacy, and Safety Aspects of Civilian Drones",Riham AlTawy; Amr Youssef,2016,2016-11-09,10.1145/3001836,https://doi.org/10.1145/3001836,False,423,18,Drone; Computer security; Aviation; National security; Work (physics); Business; Aeronautics; Internet privacy; Engineering; Computer science; Political science; Law,"The market for civilian unmanned aerial vehicles, also known as drones, is expanding rapidly as new applications are emerging to incorporate the use of civilian drones in our daily lives. On one hand, the convenience of offering certain services via drones is attractive. On the other hand, the mere operation of these airborne machines, which rely heavily on their cyber capabilities, poses great threats to people and property. Also, while the Federal Aviation Administration NextGen project aims to integrate civilian drones into the national airspace, the regulation is still a work-in-progress and does not cope with their threats. This article surveys the main security, privacy, and safety aspects associated with the use of civilian drones in the national airspace. In particular, we identify both the physical and cyber threats of such systems and discuss the security properties required by their critical operation environment. We also identify the research challenges and possible future directions in the fields of civilian drone security, safety, and privacy. Based on our investigation, we forecast that security will be a central enabling technology for the next generation of civilian unmanned aerial vehicles."
2290f7a9e53a7b04,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,Detecting Signal Spoofing Attack in UAVs Using Machine Learning Models,Cyber Attack Vulnerabilities Analysis for Unmanned Aerial Vehicles,Alan Kim; Brandon Wampler; James Goppert; Inseok Hwang; Hal Aldridge,2012,2012-06-19,10.2514/6.2012-2438,https://doi.org/10.2514/6.2012-2438,False,140,18,Autopilot; Computer security; Critical infrastructure; Navy; Computer science; Cyber-attack; Aeronautics; Engineering; Aerospace engineering; Law; Political science,"As the technological capabilities of automated systems have increased, the use of unmanned aerial vehicles (UAVs) for traditionally exhausting and dangerous manned missions has become more feasible. The United States Army, Air Force, and Navy have released plans for the increased use of UAVs, but have only recently shown interest in the cyber security aspect of UAVs. As a result, current autopilot systems were not built with cyber security considerations taken into account, and are thus vulnerable to cyber attack. Since UAVs rely heavily on their on-board autopilots to function, it is important to develop an autopilot system that is robust to possible cyber attacks. In order to develop a cyber-secure autopilot architecture, we have run a study on potential cyber threats and vulnerabilities of the current autopilot systems. This study involved a literature review on general cyber attack methods and on networked systems, which we used to identify the possible threats and vulnerabilities of the current autopilot system. We then studied the identi ed threats and vulnerabilities in order to analyze the post-attack behavior of the autopilot system through simulation. The uses of UAVs are increasing in many applications other than the traditional military use. We describe several example scenarios involving cyber attacks that demonstrate the vulnerabilities of current autopilot systems."
5121b28a9dcf84e3,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Communication-efficient massive UAV online path control: federated learning meets mean-field game theory,Hamid Shiri; Jihong Park; Mehdi Bennis,2020,2020-01-01,,http://urn.fi/urn:nbn:fi-fe2020120399286,False,99,18,Drone; Computer science; Convergence (economics); Reinforcement learning; Field (mathematics); Game theory; Stability (learning theory); Artificial neural network; Population; Control (management); Path (computing); Controller (irrigation),"This paper investigates the control of a massive population of UAVs such as drones. The straightforward method of control of UAVs by considering the interactions among them to make a flock requires a huge inter-UAV communication which is impossible to implement in real-time applications. One method of control is to apply the mean field game (MFG) framework which substantially reduces communications among the UAVs. However, to realize this framework, powerful processors are required to obtain the control laws at different UAVs. This requirement limits the usage of the MFG framework for real-time applications such as massive UAV control. Thus, a function approximator based on neural networks (NN) is utilized to approximate the solutions of Hamilton-Jacobi-Bellman (HJB) and Fokker-Planck-Kolmogorov (FPK) equations. Nevertheless, using an approximate solution can violate the conditions for convergence of the MFG framework. Therefore, the federated learning (FL) approach which can share the model parameters of NNs at drones, is proposed with NN based MFG to satisfy the required conditions. The stability analysis of the NN based MFG approach is presented and the performance of the proposed FL-MFG is elaborated by the simulations."
023bdf652536bead,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Tight Fusion of a Monocular Camera, MEMS-IMU, and Single-Frequency Multi-GNSS RTK for Precise Navigation in GNSS-Challenged Environments",Monocular Camera/IMU/GNSS Integration for Ground Vehicle Navigation in Challenging GNSS Environments,Tianxing Chu; Ningyan Guo; Staffan Backén; Dennis Akos,2012,2012-03-07,10.3390/s120303162,https://doi.org/10.3390/s120303162,True,87,18,GNSS applications; Inertial measurement unit; GNSS augmentation; Computer science; Real-time computing; Kalman filter; Extended Kalman filter; Air navigation; Inertial navigation system; Artificial intelligence; Global Positioning System; Telecommunications,"Low-cost MEMS-based IMUs, video cameras and portable GNSS devices are commercially available for automotive applications and some manufacturers have already integrated such facilities into their vehicle systems. GNSS provides positioning, navigation and timing solutions to users worldwide. However, signal attenuation, reflections or blockages may give rise to positioning difficulties. As opposed to GNSS, a generic IMU, which is independent of electromagnetic wave reception, can calculate a high-bandwidth navigation solution, however the output from a self-contained IMU accumulates errors over time. In addition, video cameras also possess great potential as alternate sensors in the navigation community, particularly in challenging GNSS environments and are becoming more common as options in vehicles. Aiming at taking advantage of these existing onboard technologies for ground vehicle navigation in challenging environments, this paper develops an integrated camera/IMU/GNSS system based on the extended Kalman filter (EKF). Our proposed integration architecture is examined using a live dataset collected in an operational traffic environment. The experimental results demonstrate that the proposed integrated system provides accurate estimations and potentially outperforms the tightly coupled GNSS/IMU integration in challenging environments with sparse GNSS observations."
a88828a56c426201,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,A Slowly Varying Spoofing Algorithm Avoiding Tightly-Coupled GNSS/IMU With Multiple Anti-Spoofing Techniques,Performance Comparison of GNSS/INS Integrations Based on EKF and Factor Graph Optimization,Weisong Wen; Yin Chiu Kan; Li‐Ta Hsu,2019,2019-10-11,10.33012/2019.17129,https://doi.org/10.33012/2019.17129,False,54,18,GNSS applications; Extended Kalman filter; Factor graph; Computer science; Graph; Linearization; Kalman filter; Satellite system; Factor (programming language); Inertial navigation system; Algorithm; Inertial frame of reference,"Integration of global navigation satellite system (GNSS) and inertial navigation system (INS) is extensively studied in the past decades. Conventionally, the two most common integration solutions are the loosely and the tightly coupled integrations using extended Kalman filter (EKF). Recently, the factor graph technique is adopted to integrate the GNSS/INS and improved performance is obtained compared with the EKF-based GNSS/INS integration. However, only simulated data are tested to show the effectiveness of factor graph-based method in the existing work. Moreover, the reason that why the factor graph-based integration obtains better performance is not presented in the existing reference. Therefore, this paper proposes to compare the performance of EKF, and the factor graph-based GNSS/INS integrations. Both loosely and tightly coupled integrations are comprehensively discussed. We test the four different GNSS/INS integration methods in typical urban scenario in Hong Kong. The performances of the four solutions are compared. The conclusion shows that the factor graph-based tightly coupled GNSS/INS integration obtains the best performance among the four methods. The detailed analysis of the reasons for the improvement caused by factor graph is also given in the paper from the angles of re-linearization and iteration."
ddb04a30b6a62c92,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies",Automatic correction of barometric altimeters using additional air temperature and humidity measurements,Tomasz Matyja; Z. Stanik; Andrzej Kubik,2023,2023-12-05,10.1007/s10291-023-01582-7,https://doi.org/10.1007/s10291-023-01582-7,True,15,18,Altimeter; Global Positioning System; Remote sensing; Environmental science; Atmospheric pressure; Meteorology; Water vapor; Humidity; Computer science; Geology; Geography; Telecommunications,"Abstract A GPS module is often combined with an atmospheric pressure sensor in onboard navigation systems. Thanks to this, using appropriate algorithms comparing the results obtained from GPS and from the barometric altimeter, it is possible to obtain much more accurate indications of the height above sea level. The authors analyzed the problem of correcting barometric altimeter errors caused by non-standard pressure and temperature conditions at sea level and the presence of water vapor in the air. The authors proposed methods of correcting the altimeter error using additional temperature and air humidity measurements. They also proposed a simple method for calibrating the altimeter prior to the mission to estimate the difference in pressure above the standard value. The paper discusses the influence of water vapor on the accuracy of the altimeter indications and the conditions for the applicability of the error correction method. The authors initially considered the possibility of using the method based on the concept of virtual temperature. However, this method was rejected because simulation studies showed that it did not give satisfactory results. Simulation tests were carried out in the MATLAB environment to assess the effectiveness of the proposed methods. The test results turned out to be satisfactory. They can be useful when designing low-cost navigation systems using simple sensors made in MEMS technology. The main envisaged application is in autonomous drone navigation systems."
e7cb33770630c284,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies",A fast and stable GNSS-LiDAR-inertial state estimator from coarse to fine by iterated error-state Kalman filter,Jixin Gao; Jianjun Sha; Yanheng Wang; Xiangwei Wang; Cong Tan,2024,2024-02-27,10.1016/j.robot.2024.104675,https://doi.org/10.1016/j.robot.2024.104675,False,11,18,Computer science; Kalman filter; GNSS applications; Estimator; Iterated function; Extended Kalman filter; State (computer science); Lidar; Inertial frame of reference; State estimator; Algorithm; Artificial intelligence,
dba8f31a8f22a281,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies",AMADEE-18: Vision-Based Unmanned Aerial Vehicle Navigation for Analog Mars Mission (AVI-NAV),Eren Allak; Christian Brommer; Diego Dallenbach; Stephan Weiß,2020,2020-11-01,10.1089/ast.2019.2036,https://doi.org/10.1089/ast.2019.2036,False,10,18,Mars Exploration Program; Terrain; Odometry; Exploration of Mars; Computer science; Artificial intelligence; Robot; Computer vision; Inertial navigation system; Visual odometry; Remote sensing; Orientation (vector space),"As a part of the AMADEE-18 analog Mars mission, designed to study challenges associated with human-based exploration of the Red Planet, we focused our team efforts on testing means to localize an unmanned aerial vehicle (UAV) on Mars. Robot helicopters, such as the one selected for a technology demonstration as a part of NASA's Mars 2020 mission, are small and their performance is computationally limited. An essential aspect of navigation and path planning of an autonomous helicopter is accurate localization of the robot. In the absence of a global positioning system, a computationally efficient localization technology that can be applied on Mars is visual-inertial odometry (VIO). The AMADEE-18 mission provided an opportunity to test the feasibility of a state-of-the-art VIO algorithm and the camera in a Mars-like analog environment. The flight datasets included different terrain structures that challenged the functionality of VIO algorithms. The experiment has yielded valuable insights into the desired surface structure, texture, and mission times for surface relative navigation of UAV on Mars."
32c36a3fd14c8acc,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Collaborative Path Planning based on MAXQ Hierarchical Reinforcement Learning for Manned/Unmanned Aerial Vehicles,Yongjie Yan; Hongjie Wang; Chen Xianfeng,2020,2020-07-01,10.23919/ccc50068.2020.9188401,https://doi.org/10.23919/ccc50068.2020.9188401,False,10,18,Reinforcement learning; Computer science; Adaptation (eye); Motion planning; Artificial intelligence; Path (computing); Machine learning; Robot; Physics; Programming language; Optics,"Under the complex situation of Manned/Unmanned Aerial Vehicles(MAV/UAV) mixed operation, it is difficult to design proper control strategy and parameter for UAV collaborative actions. To solve this problem, a UAV reinforcement learning algorithm based on game theory is proposed. Considering the characteristics of multi-Vehicles collaboration, the merits of MAXQ hierarchical reinforcement learning and multi-agent are combined, and propose a UAV coordination method based on MAXQ multi-agent hierarchical reinforcement learning, in order to improve the UAV adaptation and self-coordination ability under complex situation of mixed operation. It is demonstrated by the simulation results that the proposed hierarchical reinforcement learning algorithm performs better and its learning rate and efficiency are higher than the traditional hierarchical reinforcement learning."
8cffd0fb471d7e53,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Federated Learning in SWIPT-Enabled Micro-UAV Swarm Networks: A Joint Design of Scheduling and Resource Allocation,Wanli Wen; Yunjian Jia; Wenchao Xia,2021,2021-10-20,10.1109/wcsp52459.2021.9613446,https://doi.org/10.1109/wcsp52459.2021.9613446,False,9,18,Computer science; Upload; Base station; Mathematical optimization; Scheduling (production processes); Resource allocation; Reinforcement learning; Wireless; Maximum power transfer theorem; Distributed computing; Real-time computing; Computer network,"In this paper, we consider a micro unmanned aerial vehicle (UAV) swarm network enabled by simultaneous wireless information and power transfer (SWIPT). The network consists of one base station (BS) and multiple micro UAVs, where the BS aims to train a machine learning model over the data that resides on each UAV by utilizing federated learning (FL). Particularly, at each iteration of FL, the BS broadcasts both the global model and energy simultaneously to all UAVs, and each UAV relies on its harvested and battery-stored energy to train the received model and then upload it to the BS for global model aggregation. To improve the learning performance, we formulate a problem of maximizing the percentage of scheduled UAVs at each iteration of FL by jointly optimizing UAV scheduling and sub-channel assignment, as well as broadcasting/uploading time and power allocation. The formulated problem is a challenging mixed integer nonlinear programming problem and is NP-hard in general. By exploiting the special property of the problem structure, we develop a low-complexity suboptimal algorithm to efficiently solve the formulated problem. Numerical results show the advantages of our suboptimal algorithm."
3711fb9abbecfa8f,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",Optimal Transport for UAV D2D Distributed Learning: Example using Federated Learning,Sherif B. Azmy; Amr Abutuleb; Sameh Sorour; Nizar Zorba; Hossam S. Hassanein,2021,2021-06-01,10.1109/icc42927.2021.9500304,https://doi.org/10.1109/icc42927.2021.9500304,False,8,18,MNIST database; Computer science; Distributed computing; Distributed learning; Scheme (mathematics); Network topology; Set (abstract data type); Data modeling; Federated learning; Drone; Computation; Artificial intelligence,"Federated Learning (FL) is a novel distributed learning paradigm in which local learning models are simultaneously trained using the stored data on multiple devices, then ultimately aggregated into a global model. A promising use case of FL is the training of a global model using the data collected by unmanned aerial vehicles (UAVs) during their flight, which is invaluable in scenarios in which an infrastructure cannot be accessed (e.g., disaster). However, this is challenging as limited resources are to be distributed between flight time, sensing, processing, and communication. In this paper, we address the resource problem for a set of heterogeneous UAVs with different computation and communication capabilities from distributed point of view. We propose the usage of Device-to-Device (D2D) communication to fairly distribute the data so-far collected by UAVs with different capabilities by posing it as an optimal transport problem. Our contribution is two-fold: (1) We obtain the fairest distribution of data given the UAVs’ computational capabilities such that global learning time is minimal; (2) We devise a scheme using Optimal Transport (OT) to achieve such a fair distribution between UAVs. The performance of the proposed techniques is demonstrated in an FL setting with different UAV topologies with the FL training done using the MNIST dataset."
17768e7e10c96331,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,related_work,A GNSS Instrumentation Covert Directional Spoofing Algorithm for UAV Equipped With Tightly-Coupled GNSS/IMU,Research on the Random Traversal RAIM Method for Anti-spoofing Applications,Jianfeng Li; Hong Li; Chenxi Peng; Jian Wen; Mingquan Lu,2019,2019-01-01,10.1007/978-981-13-7759-4_52,https://doi.org/10.1007/978-981-13-7759-4_52,False,6,18,Spoofing attack; Receiver autonomous integrity monitoring; GNSS applications; Tree traversal; Computer science; SIGNAL (programming language); Real-time computing; Global Positioning System; Computer security; Algorithm; Telecommunications; Programming language,
53b5accc2e2e0a36,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,"Distributed Machine Learning for UAV Swarms: Computing, Sensing, and Semantics",A UAV Swarm Sensing Oriented Distributed Computing Cooperation Scheme,Tianyang Li; Zekun Cheng; Supeng Leng,2021,2021-04-23,10.1109/icccs52626.2021.9449289,https://doi.org/10.1109/icccs52626.2021.9449289,False,5,18,Computer science; Distributed computing; Scheduling (production processes); Real-time computing; Swarm behaviour; Scheme (mathematics); Flexibility (engineering); Resource (disambiguation); Artificial intelligence; Computer network; Mathematical analysis; Mathematics,"With the advantages of flexibility and miniaturization, Unmanned Aerial Vehicle (UAV) has been widely applied to operate sensing tasks in many complicated environments. Based on the airborne sensors, a UAV can capture multiple videos or snapshots for monitoring and data analysis. However, the scarce computing resource of one single UAV may cause an unacceptable execution delay for image processing, especially when a batch of images are captured in a very short period of time. To solve the challenge, we propose a UAV swarm based distributed computing collaboration structure to integrate the computing resource of UAVs for real-time sensing tasks. Specifically, a UAV is elected as the coordinator to conduct the resource scheduling strategy for the computing cooperation among the remaining UAVs. In order to improve the utilization of computing resource, different layers of the Convolutional Neural Network (CNN) are computed by diverse UAVs. These UAVs can rapidly process the batch of images in a pipeline manner. Moreover, we formulate a non-linear programming model to minimize the batch execution time. A Distributed CNN based Resource Scheduling (DCRS) algorithm is proposed to obtain the minimal execution time based on deep reinforcement learning. Simulation results demonstrate that our schemes not only can reduce the execution time but also can improve the computing resource utilization significantly."
7cfc7af3c0df0a19,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,Two-Step Trajectory Spoofing Algorithm for Loosely Coupled GNSS/IMU and NIS Sequence Detection,A Novel Spoofing Attack Detection Method in Satellite Navigation Tracking Phase,Zhao Lu-we,2015,2015-01-01,,http://en.cnki.com.cn/Article_en/CJFDTotal-YHXB201510012.htm,False,5,18,Spoofing attack; Discriminator; SIGNAL (programming language); Computer science; False alarm; Tracking (education); Phase (matter); GNSS applications; Artificial intelligence; Real-time computing; Detector; Global Positioning System,"In order to detect the spoofing signal in the tracking phase of a satellite navigation system under middle or low dynamic environment,a novel spoofing detection method based on the spectrum analysis of the carrier phase tracking is proposed. The spectral characteristics of the phase discriminator output signal are closely related to the spoofing signal in the tracking loop. A model to detect spoofing signal is produced by using spectrum analysis of the phase discriminator output signal. The simulation results show that,when jamming-signal-ratio is more than 4d B,by setting an appropriate threshold and adopting FFT with more than 256 points,100% detection probability is achieved by using this method,while the false alarm probability does not exceed 0. 5%. A good detection effect on the spoofing signal in the tracking phase can be obtained by this method."
90db58432c5492b1,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,SemperFi: Anti-spoofing GPS Receiver for UAVs,Spotr: GPS Spoofing Detection via Device Fingerprinting,Mahsa Foruhandeh; Abdullah Zubair Mohammed; Gregor Kildow; Paul M. Berges; Ryan Gerdes,2020,2020-05-18,10.48550/arxiv.2005.08787,http://arxiv.org/abs/2005.08787,True,2,18,Spoofing attack; Global Positioning System; Computer science; Computer security; Business; Telecommunications,"As the worlds predominant navigation system GPS is critical to modern life, finding applications in diverse areas like information security, healthcare, marketing, and power and water grid management. Unfortunately this diversification has only served to underscore the insecurity of GPS and the critical need to harden this system against manipulation and exploitation. A wide variety of attacks against GPS have already been documented, both in academia and industry. Several defenses have been proposed to combat these attacks, but they are ultimately insufficient due to scope, expense, complexity, or robustness. With this in mind, we present our own solution: fingerprinting of GPS satellites. We assert that it is possible to create signatures, or fingerprints, of the satellites (more specifically their transmissions) that allow one to determine nearly instantly whether a received GPS transmission is authentic or not. Furthermore, in this paper we demonstrate that this solution detects all known spoofing attacks, that it does so while being fast, cheap, and simpler than previous solutions, and that it is highly robust with respect to environmental factors."
f11cd63bc0d5d1b1,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,related_work,Two-Step Trajectory Spoofing Algorithm for Loosely Coupled GNSS/IMU and NIS Sequence Detection,Cyber-threats analytics for detection of GNSS spoofing,"Silvio Šemanjski; Ivana Šemanjski; Wim De Wilde; Muls, Alan",2018,2018-01-01,,http://hdl.handle.net/1854/LU-8591651,False,2,18,Spoofing attack; GNSS applications; Computer science; GNSS augmentation; Real-time computing; Computer security; Satellite navigation; Global Positioning System; Air navigation; Satellite system; SIGNAL (programming language); Telecommunications,"Spoofing of the Global Navigation Satellite System (GNSS) open service (unencrypted) signal is of continuous interest to professionals and non-professional users. The main reason for this is the risk of unaware use of manipulated GNSS data, which becomes extremely relevant in all Safety-of-Life (SOL) Position-Navigation-Timing (PNT) applications, such as aircraft navigation or high precision time synchronization of traffic control systems. In this paper, we aim to develop an approach to detect spoofing of the GNSS signal based on the machine learning technique. The developed approach shows high potential in detecting the spoofed signal in the sequence of the non-spoofed GNSS signals by achieving the success rate of 96%."
30a625226b887613,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,related_work,SemperFi: Anti-spoofing GPS Receiver for UAVs,Intelligent GPS Spoofing Attack Detection in Power Grids,Mohammad Sadegh Sabouri; Sara Siamak; Maryam Dehghani; Mohsen Mohammadi; Mohammad Hassan Asemani,2020,2020-05-09,10.48550/arxiv.2005.04513,http://arxiv.org/abs/2005.04513,True,1,18,Global Positioning System; Spoofing attack; Computer science; Real-time computing; GPS signals; Phasor; Power (physics); Assisted GPS; Time to first fix; Electric power system; Computer security; Telecommunications,"The GPS is vulnerable to GPS spoofing attack (GSA), which leads to disorder in time and position results of the GPS receiver. In power grids, phasor measurement units (PMUs) use GPS to build time-tagged measurements, so they are susceptible to this attack. As a result of this attack, sampling time and phase angle of the PMU measurements change. In this paper, a neural network GPS spoofing detection (NNGSD) with employing PMU data from the dynamic power system is presented to detect GSAs. Numerical results in different conditions show the real-time performance of the proposed detection method."
194f7c30c70f9a16,OpenAlex,snowball,OpenAlex references / related works snowball,snowball,referenced_work,SemperFi: Anti-spoofing GPS Receiver for UAVs,On the requirements for successful GPS spoofing attacks,Nils Ole Tippenhauer; Christina Pöpper; Kasper Rasmussen; Srđjan Čapkun,2011,2011-10-17,10.1145/2046707.2046719,https://doi.org/10.1145/2046707.2046719,False,493,17,Spoofing attack; Global Positioning System; Computer science; Covert; GPS signals; Computer security; Real-time computing; Synchronization (alternating current); Lock (firearm); Assisted GPS; GNSS applications; Vulnerability (computing),"An increasing number of wireless applications rely on GPS signals for localization, navigation, and time synchronization. However, civilian GPS signals are known to be susceptible to spoofing attacks which make GPS receivers in range believe that they reside at locations different than their real physical locations. In this paper, we investigate the requirements for successful GPS spoofing attacks on individuals and groups of victims with civilian or military GPS receivers. In particular, we are interested in identifying from which locations and with which precision the attacker needs to generate its signals in order to successfully spoof the receivers. We will show, for example, that any number of receivers can easily be spoofed to one arbitrary location; however, the attacker is restricted to only few transmission locations when spoofing a group of receivers while preserving their constellation. In addition, we investigate the practical aspects of a satellite-lock takeover, in which a victim receives spoofed signals after first being locked on to legitimate GPS signals. Using a civilian GPS signal generator, we perform a set of experiments and find the minimal precision of the attacker's spoofing signals required for covert satellite-lock takeover."
